10.161	0.000008636
10.242	0.000008125
10.241	0.000007643
10.324	0.00000719
10.322	0.000006764
10.406	0.000006442
10.49	0.00000606
10.488	0.000005701
10.573	0.000005429
10.571	0.000005107
10.657	0.000004805
10.655	0.00000452
10.741	0.000004252
10.827	0.000004049
10.915	0.000003809
11.003	0.000003628
11.001	0.000003413
11.181	0.00000321
11.271	0.000003057
11.362	0.000002876
11.454	0.000002739
11.546	0.000002577
11.639	0.000002454
11.733	0.000002308
11.925	0.000002198
12.021	0.000002068
12.218	0.000001969
12.316	0.000001853
12.314	0.000001743
12.414	0.00000166
12.514	0.000001561
12.613	0.000001469
12.716	0.000001399
12.819	0.000001332
12.922	0.000001253
13.134	0.000001193
13.347	0.000001123
13.456	0.000001069
13.564	0.000001006
13.674	9.577E-07
13.897	9.121E-07
14.124	0.000000858
14.238	8.171E-07
14.353	7.687E-07
14.588	0.000000732
14.705	6.971E-07
14.944	6.558E-07
15.19	6.245E-07
15.312	5.947E-07
15.436	5.594E-07
15.688	5.263E-07
15.814	5.012E-07
15.942	4.773E-07
16.202	0.000000449
16.333	4.276E-07
16.6	4.022E-07
16.734	3.831E-07
17.008	3.648E-07
17.285	3.432E-07
17.425	3.268E-07
17.71	3.112E-07
17.851	2.928E-07
18.144	2.788E-07
18.441	2.655E-07
18.742	2.528E-07
19.048	2.378E-07
19.203	2.293E-07
19.516	2.183E-07
19.835	2.079E-07
20.16	0.000000198
20.488	1.886E-07
20.823	1.796E-07
21.164	1.689E-07
21.687	1.628E-07
22.041	1.551E-07
22.585	1.477E-07
22.955	1.406E-07
23.521	1.339E-07
23.906	1.291E-07
24.496	1.229E-07
25.101	1.171E-07
25.721	1.129E-07
26.355	1.075E-07
27.007	1.036E-07
27.901	9.865E-08
28.589	9.51E-08
29.536	9.056E-08
30.266	8.73E-08
31.268	8.415E-08
32.303	8.112E-08
33.371	7.82E-08
34.476	7.538E-08
35.042	7.267E-08
36.203	7.091E-08
37.403	6.92E-08
37.704	6.51E-08
38.636	6.275E-08
39.914	5.976E-08
40.9	5.761E-08
42.255	5.553E-08
43.655	5.419E-08
45.1	5.224E-08
46.595	5.097E-08
47.748	4.974E-08
49.734	4.854E-08
51.383	4.736E-08
53.087	4.679E-08
54.846	4.566E-08
57.13	4.51E-08
59.507	4.401E-08
61.48	4.347E-08
64.043	4.347E-08
66.71	4.294E-08
68.359	4.19E-08
68.911	3.942E-08
70.037	3.754E-08
72.359	3.708E-08
75.374	3.663E-08
78.515	3.663E-08
81.124	3.708E-08
84.504	3.707E-08
88.028	3.753E-08
91.696	3.752E-08
95.523	3.845E-08
98.694	3.845E-08
102.813	3.94E-08
106.229	3.988E-08
110.659	4.037E-08
114.336	4.086E-08
119.104	4.136E-08
123.065	4.238E-08
127.155	4.29E-08
132.461	4.396E-08
136.863	4.45E-08
141.415	4.56E-08
147.316	4.672E-08
152.211	4.73E-08
157.274	4.846E-08
163.837	4.966E-08
169.286	5.089E-08
174.916	5.214E-08
180.729	5.278E-08
188.271	5.408E-08
192.951	5.542E-08
199.367	5.679E-08
207.694	5.89E-08
214.595	5.962E-08
221.733	6.11E-08
229.114	6.337E-08
236.726	6.415E-08
244.601	6.573E-08
254.808	6.736E-08
261.15	6.987E-08
267.641	7.159E-08
276.543	7.336E-08
285.74	7.517E-08
295.244	7.703E-08
302.583	7.893E-08
312.647	8.088E-08
323.045	8.287E-08
333.79	8.492E-08
344.901	8.809E-08
356.373	9.026E-08
368.225	9.249E-08
380.483	9.594E-08
396.361	9.83E-08
406.214	1.007E-07
419.736	1.045E-07
433.697	1.071E-07
448.121	1.097E-07
463.039	1.138E-07
478.439	1.166E-07
494.366	0.000000121
510.809	1.239E-07
527.798	0.000000127
545.351	1.301E-07
563.523	1.366E-07
582.265	0.00000014
601.631	1.435E-07
621.641	0.000000147
642.335	1.525E-07
663.718	1.582E-07
685.793	1.621E-07
702.839	1.661E-07
726.237	1.723E-07
750.392	1.765E-07
775.349	1.809E-07
801.16	1.876E-07
827.831	1.946E-07
848.408	1.994E-07
876.626	2.044E-07
905.782	2.094E-07
935.908	2.146E-07
967.064	2.226E-07
983.043	2.281E-07

