19.58708	4.18E-06
19.850576	3.69E-06
20.117628	3.30E-06
20.388262	2.99E-06
20.662546	2.72E-06
20.94051	2.49E-06
21.222223	2.28E-06
21.507717	2.10E-06
21.797062	1.95E-06
22.090288	1.80E-06
22.38747	1.68E-06
22.688639	1.57E-06
22.99387	1.46E-06
23.303198	1.37E-06
23.61669	1.29E-06
23.934401	1.21E-06
24.256392	1.15E-06
24.582703	1.09E-06
24.913408	1.03E-06
25.248564	9.78E-07
25.588228	9.32E-07
25.932463	8.89E-07
26.281326	8.50E-07
26.634884	8.15E-07
26.993198	7.82E-07
27.356333	7.52E-07
27.724352	7.25E-07
28.097322	7.00E-07
28.475304	6.77E-07
28.858383	6.57E-07
29.246609	6.38E-07
29.640059	6.20E-07
30.038794	6.04E-07
30.442907	5.90E-07
30.852442	5.77E-07
31.267502	5.66E-07
31.688137	5.55E-07
32.114433	5.46E-07
32.546452	5.38E-07
32.984295	5.32E-07
33.428024	5.26E-07
33.877735	5.22E-07
34.333477	5.20E-07
34.795368	5.19E-07
35.263454	5.20E-07
35.737846	5.24E-07
36.21862	5.33E-07
36.705864	5.57E-07
36.705864	6.03E-07
36.21862	6.57E-07
35.737846	6.98E-07
35.263454	7.36E-07
34.795368	7.72E-07
34.333477	8.08E-07
33.877735	8.46E-07
33.428024	8.84E-07
32.984295	9.23E-07
32.546452	9.63E-07
32.114433	1.01E-06
31.688137	1.05E-06
31.267502	1.10E-06
30.852442	1.15E-06
30.442907	1.20E-06
30.038794	1.25E-06
29.640059	1.31E-06
29.246609	1.37E-06
28.858383	1.43E-06
28.475304	1.50E-06
28.097322	1.57E-06
27.724352	1.65E-06
27.356333	1.73E-06
26.993198	1.81E-06
26.634884	1.90E-06
26.281326	2.00E-06
25.932463	2.10E-06
25.588228	2.20E-06
25.248564	2.32E-06
24.913408	2.44E-06
24.582703	2.57E-06
24.256392	2.70E-06
23.934401	2.84E-06
23.61669	2.99E-06
23.303198	3.15E-06
22.99387	3.32E-06
22.688639	3.49E-06
22.38747	3.67E-06
22.090288	3.86E-06
21.797062	4.06E-06
21.507717	4.25E-06
21.222223	4.46E-06
20.94051	4.66E-06
20.662546	4.85E-06
20.388262	5.04E-06
20.117628	5.21E-06
19.850576	5.33E-06
19.58708	5.37E-06
19.58708	4.18E-06

