6.279	0.0004291
6.325	0.0003861
6.472	0.0003152
6.623	0.0002755
6.777	0.000247
6.935	0.0002243
7.096	0.0002021
7.262	0.0001847
7.431	0.0001704
7.604	0.0001584
7.781	0.000147
7.962	0.0001374
8.148	0.0001292
8.337	0.000122
8.532	0.0001156
8.73	0.0001099
8.934	0.0001049
9.142	0.0001004
9.355	9.66E-05
9.573	9.32E-05
9.796	9.01E-05
10.02	8.73E-05
10.26	8.51E-05
10.5	8.30E-05
10.74	8.11E-05
10.99	7.94E-05
11.25	7.81E-05
11.51	7.68E-05
11.78	7.56E-05
12.05	7.45E-05
12.33	7.34E-05
12.62	7.23E-05
12.91	7.14E-05
13.21	7.03E-05
13.52	6.87E-05
13.84	6.73E-05
14.16	6.60E-05
14.49	6.47E-05
14.83	6.23E-05
15.17	6.05E-05
15.52	5.92E-05
15.89	5.83E-05
16.26	5.73E-05
16.64	6.18E-05
16.66	6.51E-05
16.66	6.51E-05
16.64	6.97E-05
16.26	9.54E-05
15.89	0.0001223
15.52	0.0001422
15.17	0.0001639
14.83	0.0001893
14.49	0.0002191
14.16	0.0002374
13.84	0.0002556
13.52	0.0002752
13.21	0.0002963
12.91	0.0003084
12.62	0.0003199
12.33	0.0003319
12.05	0.0003443
11.78	0.0003523
11.51	0.0003597
11.25	0.000367
10.99	0.0003741
10.74	0.0003801
10.5	0.0003856
10.26	0.0003906
10.02	0.000395
9.796	0.0004005
9.573	0.0004056
9.355	0.00041
9.142	0.0004135
8.934	0.0004196
8.73	0.0004255
8.532	0.0004304
8.337	0.0004341
8.148	0.0004417
7.962	0.000449
7.781	0.0004551
7.604	0.0004593
7.431	0.0004687
7.262	0.0004776
7.096	0.0004844
6.935	0.0004871
6.777	0.0004965
6.623	0.0005034
6.472	0.000502
6.325	0.0004722
6.279	0.0004291

